KEY_LENGTH,job_id,fina_key_len,attack_noticed,timestamp
214,simulator,13,true,2024-07-16 16:16:27
214,simulator,4,not to consider,2024-07-16 16:16:31
214,simulator,4,true,2024-07-16 16:16:33
214,simulator,4,not to consider,2024-07-16 16:16:36
214,simulator,4,true,2024-07-16 16:16:38
214,simulator,6,not to consider,2024-07-16 16:16:42
214,simulator,6,true,2024-07-16 16:16:44
214,simulator,0,not to consider,2024-07-16 16:16:48
214,simulator,0,true,2024-07-16 16:16:53
214,simulator,7,not to consider,2024-07-16 16:16:57
214,simulator,7,true,2024-07-16 16:16:59
215,simulator,0,not to consider,2024-07-16 16:17:03
215,simulator,0,true,2024-07-16 16:17:05
215,simulator,0,not to consider,2024-07-16 16:17:08
215,simulator,0,true,2024-07-16 16:17:11
215,simulator,3,not to consider,2024-07-16 16:17:15
215,simulator,3,true,2024-07-16 16:17:17
215,simulator,7,not to consider,2024-07-16 16:17:20
215,simulator,7,true,2024-07-16 16:17:23
215,simulator,0,not to consider,2024-07-16 16:17:26
215,simulator,0,true,2024-07-16 16:17:28
215,simulator,13,not to consider,2024-07-16 16:17:32
215,simulator,13,true,2024-07-16 16:17:34
215,simulator,0,not to consider,2024-07-16 16:17:38
215,simulator,0,true,2024-07-16 16:17:40
215,simulator,25,not to consider,2024-07-16 16:17:43
215,simulator,25,true,2024-07-16 16:17:45
215,simulator,18,not to consider,2024-07-16 16:17:49
215,simulator,18,true,2024-07-16 16:17:51
215,simulator,0,not to consider,2024-07-16 16:17:54
215,simulator,0,true,2024-07-16 16:17:56
216,simulator,1,not to consider,2024-07-16 16:18:00
216,simulator,1,true,2024-07-16 16:18:02
216,simulator,19,not to consider,2024-07-16 16:18:05
216,simulator,19,true,2024-07-16 16:18:07
216,simulator,2,not to consider,2024-07-16 16:18:11
216,simulator,2,true,2024-07-16 16:18:13
216,simulator,0,not to consider,2024-07-16 16:18:16
216,simulator,0,true,2024-07-16 16:18:19
216,simulator,2,not to consider,2024-07-16 16:18:22
216,simulator,2,true,2024-07-16 16:18:24
216,simulator,0,not to consider,2024-07-16 16:18:28
216,simulator,0,true,2024-07-16 16:18:30
216,simulator,3,not to consider,2024-07-16 16:18:33
216,simulator,3,true,2024-07-16 16:18:36
216,simulator,6,not to consider,2024-07-16 16:18:39
216,simulator,6,true,2024-07-16 16:18:41
216,simulator,6,not to consider,2024-07-16 16:18:44
216,simulator,6,true,2024-07-16 16:18:46
216,simulator,2,not to consider,2024-07-16 16:18:50
216,simulator,2,true,2024-07-16 16:18:52
217,simulator,14,not to consider,2024-07-16 16:18:56
217,simulator,14,true,2024-07-16 16:18:58
217,simulator,12,not to consider,2024-07-16 16:19:02
217,simulator,12,true,2024-07-16 16:19:04
217,simulator,16,not to consider,2024-07-16 16:19:08
217,simulator,16,true,2024-07-16 16:19:10
217,simulator,1,not to consider,2024-07-16 16:19:13
217,simulator,1,true,2024-07-16 16:19:15
217,simulator,17,not to consider,2024-07-16 16:19:20
217,simulator,17,true,2024-07-16 16:19:25
217,simulator,8,not to consider,2024-07-16 16:19:28
217,simulator,8,true,2024-07-16 16:19:30
217,simulator,0,not to consider,2024-07-16 16:19:36
217,simulator,0,true,2024-07-16 16:19:39
217,simulator,14,not to consider,2024-07-16 16:19:45
217,simulator,14,true,2024-07-16 16:19:47
217,simulator,6,not to consider,2024-07-16 16:19:51
217,simulator,6,true,2024-07-16 16:19:52
217,simulator,13,not to consider,2024-07-16 16:19:56
217,simulator,13,true,2024-07-16 16:19:58
218,simulator,19,not to consider,2024-07-16 16:20:06
218,simulator,19,true,2024-07-16 16:20:08
218,simulator,0,not to consider,2024-07-16 16:20:12
218,simulator,0,true,2024-07-16 16:20:14
218,simulator,17,not to consider,2024-07-16 16:20:17
218,simulator,17,true,2024-07-16 16:20:19
218,simulator,3,not to consider,2024-07-16 16:20:23
218,simulator,3,true,2024-07-16 16:20:25
218,simulator,8,not to consider,2024-07-16 16:20:29
218,simulator,8,true,2024-07-16 16:20:33
218,simulator,11,not to consider,2024-07-16 16:20:36
218,simulator,11,true,2024-07-16 16:20:38
218,simulator,0,not to consider,2024-07-16 16:20:42
218,simulator,0,true,2024-07-16 16:20:44
218,simulator,2,not to consider,2024-07-16 16:20:48
218,simulator,2,true,2024-07-16 16:20:49
218,simulator,26,not to consider,2024-07-16 16:20:53
218,simulator,26,true,2024-07-16 16:20:55
218,simulator,0,not to consider,2024-07-16 16:20:59
218,simulator,0,true,2024-07-16 16:21:01
219,simulator,0,not to consider,2024-07-16 16:21:05
219,simulator,0,true,2024-07-16 16:21:07
219,simulator,14,not to consider,2024-07-16 16:21:11
219,simulator,14,true,2024-07-16 16:21:13
219,simulator,30,not to consider,2024-07-16 16:21:17
219,simulator,30,true,2024-07-16 16:21:19
219,simulator,11,not to consider,2024-07-16 16:21:23
219,simulator,11,true,2024-07-16 16:21:25
219,simulator,14,not to consider,2024-07-16 16:21:28
219,simulator,14,true,2024-07-16 16:21:30
219,simulator,23,not to consider,2024-07-16 16:21:34
219,simulator,23,true,2024-07-16 16:21:36
219,simulator,10,not to consider,2024-07-16 16:21:39
219,simulator,10,true,2024-07-16 16:21:41
219,simulator,0,not to consider,2024-07-16 16:21:45
219,simulator,0,true,2024-07-16 16:21:47
219,simulator,11,not to consider,2024-07-16 16:21:51
219,simulator,11,true,2024-07-16 16:21:53
219,simulator,6,not to consider,2024-07-16 16:21:57
219,simulator,6,true,2024-07-16 16:21:59
220,simulator,18,not to consider,2024-07-16 16:22:03
220,simulator,18,true,2024-07-16 16:22:06
220,simulator,10,not to consider,2024-07-16 16:22:10
220,simulator,10,true,2024-07-16 16:22:12
220,simulator,16,not to consider,2024-07-16 16:22:16
220,simulator,16,true,2024-07-16 16:22:19
220,simulator,2,not to consider,2024-07-16 16:22:23
220,simulator,2,true,2024-07-16 16:22:25
220,simulator,10,not to consider,2024-07-16 16:22:29
220,simulator,10,true,2024-07-16 16:22:31
220,simulator,9,not to consider,2024-07-16 16:22:35
220,simulator,9,true,2024-07-16 16:22:37
220,simulator,2,not to consider,2024-07-16 16:22:41
220,simulator,2,true,2024-07-16 16:22:43
220,simulator,9,not to consider,2024-07-16 16:22:47
220,simulator,9,true,2024-07-16 16:22:48
220,simulator,25,not to consider,2024-07-16 16:22:52
220,simulator,25,true,2024-07-16 16:22:54
220,simulator,9,not to consider,2024-07-16 16:22:59
