KEY_LENGTH,job_id,fina_key_len,attack_noticed,timestamp
214,simulator,0,not to consider,2024-07-04 15:23:17
,,,,
214,simulator,0,true,2024-07-04 15:23:19
,,,,
214,simulator,0,not to consider,2024-07-04 15:23:23
,,,,
214,simulator,0,true,2024-07-04 15:23:24
,,,,
214,simulator,0,not to consider,2024-07-04 15:23:29
,,,,
214,simulator,0,true,2024-07-04 15:23:30
,,,,
214,simulator,0,not to consider,2024-07-04 15:23:35
,,,,
214,simulator,0,true,2024-07-04 15:23:36
,,,,
215,simulator,0,not to consider,2024-07-04 15:23:41
,,,,
215,simulator,0,true,2024-07-04 15:23:43
,,,,
215,simulator,0,not to consider,2024-07-04 15:23:48
,,,,
215,simulator,0,true,2024-07-04 15:23:50
,,,,
215,simulator,0,not to consider,2024-07-04 15:23:54
,,,,
215,simulator,0,true,2024-07-04 15:23:56
,,,,
215,simulator,0,not to consider,2024-07-04 15:24:00
,,,,
215,simulator,0,true,2024-07-04 15:24:02
,,,,
215,simulator,0,not to consider,2024-07-04 15:24:06
,,,,
215,simulator,0,true,2024-07-04 15:24:08
,,,,
215,simulator,0,not to consider,2024-07-04 15:24:12
,,,,
215,simulator,0,true,2024-07-04 15:24:14
,,,,
215,simulator,0,not to consider,2024-07-04 15:24:18
,,,,
215,simulator,0,true,2024-07-04 15:24:20
,,,,
215,simulator,0,not to consider,2024-07-04 15:24:24
,,,,
215,simulator,0,true,2024-07-04 15:24:26
,,,,
215,simulator,0,not to consider,2024-07-04 15:24:30
,,,,
215,simulator,0,true,2024-07-04 15:24:32
,,,,
215,simulator,0,not to consider,2024-07-04 15:24:36
,,,,
215,simulator,0,true,2024-07-04 15:24:38
,,,,
216,simulator,26,not to consider,2024-07-04 15:24:42
,,,,
216,simulator,26,true,2024-07-04 15:24:44
,,,,
216,simulator,26,not to consider,2024-07-04 15:24:48
,,,,
216,simulator,26,true,2024-07-04 15:24:50
,,,,
216,simulator,26,not to consider,2024-07-04 15:24:54
,,,,
216,simulator,26,true,2024-07-04 15:24:55
,,,,
216,simulator,26,not to consider,2024-07-04 15:25:00
,,,,
216,simulator,26,true,2024-07-04 15:25:02
,,,,
216,simulator,26,not to consider,2024-07-04 15:25:07
,,,,
216,simulator,26,true,2024-07-04 15:25:09
,,,,
216,simulator,26,not to consider,2024-07-04 15:25:13
,,,,
216,simulator,26,true,2024-07-04 15:25:15
,,,,
216,simulator,26,not to consider,2024-07-04 15:25:19
,,,,
216,simulator,26,true,2024-07-04 15:25:21
,,,,
216,simulator,26,not to consider,2024-07-04 15:25:26
,,,,
216,simulator,26,true,2024-07-04 15:25:28
,,,,
216,simulator,26,not to consider,2024-07-04 15:25:33
,,,,
216,simulator,26,true,2024-07-04 15:25:34
,,,,
216,simulator,26,not to consider,2024-07-04 15:25:38
,,,,
216,simulator,26,true,2024-07-04 15:25:40
,,,,
217,simulator,8,not to consider,2024-07-04 15:25:45
,,,,
217,simulator,8,true,2024-07-04 15:25:46
,,,,
217,simulator,8,not to consider,2024-07-04 15:25:51
,,,,
217,simulator,8,true,2024-07-04 15:25:53
,,,,
217,simulator,8,not to consider,2024-07-04 15:25:57
,,,,
217,simulator,8,true,2024-07-04 15:25:59
,,,,
217,simulator,8,not to consider,2024-07-04 15:26:04
,,,,
217,simulator,8,true,2024-07-04 15:26:06
,,,,
217,simulator,8,not to consider,2024-07-04 15:26:10
,,,,
217,simulator,8,true,2024-07-04 15:26:11
,,,,
217,simulator,8,not to consider,2024-07-04 15:26:16
,,,,
217,simulator,8,true,2024-07-04 15:26:18
,,,,
217,simulator,8,not to consider,2024-07-04 15:26:22
,,,,
217,simulator,8,true,2024-07-04 15:26:24
,,,,
217,simulator,8,not to consider,2024-07-04 15:26:29
,,,,
217,simulator,8,true,2024-07-04 15:26:30
,,,,
217,simulator,8,not to consider,2024-07-04 15:26:35
,,,,
217,simulator,8,true,2024-07-04 15:26:36
,,,,
217,simulator,8,not to consider,2024-07-04 15:26:41
,,,,
217,simulator,8,true,2024-07-04 15:26:42
,,,,
218,simulator,16,not to consider,2024-07-04 15:26:47
,,,,
218,simulator,16,true,2024-07-04 15:26:49
,,,,
218,simulator,16,not to consider,2024-07-04 15:26:53
,,,,
218,simulator,16,true,2024-07-04 15:26:55
,,,,
218,simulator,16,not to consider,2024-07-04 15:27:00
,,,,
218,simulator,16,true,2024-07-04 15:27:01
,,,,
218,simulator,16,not to consider,2024-07-04 15:27:06
,,,,
218,simulator,16,true,2024-07-04 15:27:08
,,,,
218,simulator,16,not to consider,2024-07-04 15:27:12
,,,,
218,simulator,16,true,2024-07-04 15:27:14
,,,,
218,simulator,16,not to consider,2024-07-04 15:27:19
,,,,
218,simulator,16,true,2024-07-04 15:27:21
,,,,
218,simulator,16,not to consider,2024-07-04 15:27:25
,,,,
218,simulator,16,true,2024-07-04 15:27:28
,,,,
218,simulator,16,not to consider,2024-07-04 15:27:32
,,,,
218,simulator,16,true,2024-07-04 15:27:34
,,,,
218,simulator,16,not to consider,2024-07-04 15:27:39
,,,,
218,simulator,16,true,2024-07-04 15:27:40
,,,,
218,simulator,16,not to consider,2024-07-04 15:27:45
,,,,
218,simulator,16,true,2024-07-04 15:27:46
,,,,
219,simulator,0,not to consider,2024-07-04 15:27:51
,,,,
219,simulator,0,true,2024-07-04 15:27:53
,,,,
219,simulator,0,not to consider,2024-07-04 15:27:57
,,,,
219,simulator,0,true,2024-07-04 15:27:59
,,,,
219,simulator,0,not to consider,2024-07-04 15:28:03
,,,,
219,simulator,0,true,2024-07-04 15:28:05
,,,,
219,simulator,0,not to consider,2024-07-04 15:28:09
,,,,
219,simulator,0,true,2024-07-04 15:28:11
,,,,
